gene_symbol	k	datasets	reml_warning	beta_meta	se_meta	z_meta	p_meta	ci_lb	ci_ub	tau2	Q	Q_pval	I2	beta_fixed	se_fixed	z_fixed	p_fixed	beta_meta_DL	se_meta_DL	p_meta_DL	tau2_DL	FDR_meta	direction	p_meta2	k_eff	n_pos	n_neg	concordance
SERPINB9	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-3.312826639041773	0.03385121386831926	-97.86433809814388	0	-3.3791737990566415	-3.2464794790269047	6.270191692057927e-6	1.5695402131729224	0.45622457275497574	3.874705161459265e-4	-3.312822798993267	0.03375860400697813	-98.1326952473652	0	NA	NA	NA	NA	5.8923333333333334e-297	DOWN	1e-300	3	0	3	1
PGGHG	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-2.461362429286526	0.07166328763917229	-34.346211433664486	1.6043281744330015e-258	-2.6018198920730384	-2.320904966500014	2.380774816209152e-6	1.6962425091208488	0.42821869059546	0.006269192600116	-2.4613682624306428	0.07165116783759544	-34.3521025087767	1.3102007976469068e-258	NA	NA	NA	NA	5.671941827890434e-255	DOWN	1.6043281744330015e-258	3	0	3	1
ADAMTS2	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.7441690292014062	0.02910847273627619	-25.56537527556338	3.704293063211213e-144	-0.8012205874094736	-0.6871174709933388	1.3014411884874372e-7	9.0912326583974	0.02810217160665929	0.00134507105275673	-0.7441690805635932	0.02910682444479734	-25.566824782791052	3.5693291441589113e-144	NA	NA	NA	NA	1.0913464746397435e-140	DOWN	3.704293063211213e-144	4	1	3	0.75
ATP5L	2	A2780,PEO1	FALSE	-0.6605790997714351	0.03244055576745711	-20.362755327209836	3.578809068722108e-92	-0.7241614207141143	-0.596996778828756	0	0.02013659661326006	0.8871562483411098	0	-0.6605790997714351	0.03244055576745711	-20.362755327209836	3.578809068722108e-92	NA	NA	NA	NA	7.907825988475088e-89	DOWN	3.578809068722108e-92	2	0	2	1
FOLR1	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-3.1050698290208474	0.15934984915569286	-19.485866133371967	1.4470992565495962e-84	-3.417389794307896	-2.792749863733799	0.03673110940574894	3.6788086184770266	0.15891206036399363	46.30894850667514	-3.02053372961128	0.094966123587832	-31.806433868153597	5.2741996420269684e-222	NA	NA	NA	NA	2.5580373558027213e-81	DOWN	1.4470992565495962e-84	3	0	3	1
ADAMTS5	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.373406097806289	0.0233054069124595	-16.022294706498307	8.929325656599942e-58	-0.4190838559997604	-0.32772833961281755	0	1.0775591448331916	0.5834598885772649	0	-0.373406097806289	0.0233054069124595	-16.022294706498307	8.929325656599942e-58	NA	NA	NA	NA	9.865230601982324e-55	DOWN	8.929325656599942e-58	3	1	2	0.6666666666666666
PCDHA13	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.7839699197922151	0.05384027573490768	-14.561030921391126	4.9702563763734114e-48	-0.8894949211503399	-0.6784449184340903	0.00407374464898057	8.043028708721009	0.04513075214212354	37.762783202225705	-0.8199734698792394	0.02176027303242507	-37.68213149979291	0	NA	NA	NA	NA	4.39296109825764e-45	DOWN	4.9702563763734114e-48	4	2	2	0.5
ARMCX5-GPRASP2	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.3762583611707747	0.02774636048971817	-13.560638387517628	6.853698734762078e-42	-0.43064022843268746	-0.32187649390886197	0	1.47054247206973	0.4793754174522763	0	-0.3762583611707747	0.02774636048971817	-13.560638387517628	6.853698734762078e-42	NA	NA	NA	NA	4.4871419457181205e-39	DOWN	6.853698734762078e-42	3	1	2	0.6666666666666666
MARS1	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.7453161141134516	0.05543571148355041	-13.444692855337689	3.3077636517220043e-41	-0.8539681120785638	-0.6366641161483393	0	0.995134428030222	0.31849070500755605	0	-0.7453161141134516	0.05543571148355041	-13.444692855337689	3.3077636517220043e-41	NA	NA	NA	NA	2.088262073981781e-38	DOWN	3.3077636517220043e-41	2	0	2	1
PP2D1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.628580756904047	0.04694512794934617	-13.389690993755224	6.946916521483665e-41	-0.7205915169343902	-0.5365699968737039	9.56687562888902e-7	2.818631944316759	0.4204419445330722	5.195716728993145e-4	-0.628583116374385	0.04693530329214967	-13.39254404007486	6.685103374231743e-41	NA	NA	NA	NA	4.2345049431126465e-38	DOWN	6.946916521483665e-41	4	0	4	1
LSM14A	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.41384689264625296	0.03191656509124441	-12.966523542340166	1.8942880459972065e-38	-0.4764022107353203	-0.35129157455718557	2.125333281188549e-4	2.768217265611111	0.42875868009733703	4.731735867372627	-0.41244010965696887	0.03080102170942925	-13.390468457437784	6.874577328176693e-41	NA	NA	NA	NA	1.0147069633058369e-35	DOWN	1.8942880459972065e-38	4	0	4	1
LMO1	2	A2780,PEO1	FALSE	-0.5176654190011866	0.03997572554436456	-12.949494022983725	2.3650773538973047e-38	-0.5960164013239989	-0.4393144366783742	0	0.01432278564696994	0.904738354429304	0	-0.5176654190011866	0.03997572554436456	-12.949494022983725	2.3650773538973047e-38	NA	NA	NA	NA	1.2296315407306662e-35	DOWN	2.3650773538973047e-38	2	0	2	1
LCORL	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.5553892590347314	0.04353650400756531	-12.756863962669618	2.854638810537238e-37	-0.6407192389023431	-0.4700592791671197	0	1.9898791345375064	0.574509983294025	0	-0.5553892590347314	0.04353650400756531	-12.756863962669618	2.854638810537238e-37	NA	NA	NA	NA	1.44175572153905e-34	DOWN	2.854638810537238e-37	4	0	4	1
SERPING1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	TRUE	-0.9270030159376966	0.07556578059054389	-12.267497386954796	1.3537310213338247e-34	-1.0751092243588185	-0.7788968075165748	0	9.076433086746215	0.02829173972281571	0	-0.9270030159376966	0.07556578059054389	-12.267497386954796	1.3537310213338247e-34	NA	NA	NA	NA	5.982475816029505e-32	DOWN	1.3537310213338247e-34	4	0	4	1
PNCK	2	A2780,PEO1	FALSE	-0.8336303016456489	0.07107693670052398	-11.728562601931934	9.099069602610284e-32	-0.9729385377101092	-0.6943220655811887	0	0.2880084273229633	0.5914996124793174	0	-0.8336303016456489	0.07107693670052398	-11.728562601931934	9.099069602610284e-32	NA	NA	NA	NA	3.574316741452044e-29	DOWN	9.099069602610284e-32	2	0	2	1
GTF2E2	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.6781251350372924	0.05871894584156639	-11.548659897045637	7.498043898538409e-31	-0.7932121540969206	-0.5630381159776643	0.00480811838040551	5.7038071600106734	0.12694431737446624	33.63071408276106	-0.7109360196668175	0.03704413824300696	-19.191592877748345	4.3509686735003896e-82	NA	NA	NA	NA	2.881367869444858e-28	DOWN	7.498043898538409e-31	4	0	4	1
PRSS53	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.5405815576142483	0.04769683338092084	-11.33369910109139	8.934983520971543e-30	-0.634065633217461	-0.44709748201103566	3.782733769712652e-7	4.1423033425877325	0.24650227195131008	0.002448761901524	-0.5405831718277013	0.0476946198104382	-11.334258957849832	8.878034957506403e-30	NA	NA	NA	NA	3.096935366670862e-27	DOWN	8.934983520971543e-30	4	2	2	0.5
FRMD4A	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.39021178779283505	0.03507085733092605	-11.126382914190694	9.334694372203307e-29	-0.45894940506839266	-0.32147417051727745	0	2.262009299146196	0.5198379589477405	0	-0.39021178779283505	0.03507085733092605	-11.126382914190694	9.334694372203307e-29	NA	NA	NA	NA	3.1732575464891894e-26	DOWN	9.334694372203307e-29	4	0	4	1
SIX2	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.510120993808142	0.04615474848511018	-11.05240545233846	2.1341850879029008e-28	-0.6005826385544626	-0.41965934906182145	0	1.0540799821305455	0.788169289516286	0	-0.510120993808142	0.04615474848511018	-11.05240545233846	2.1341850879029008e-28	NA	NA	NA	NA	7.118111282803694e-26	DOWN	2.1341850879029008e-28	4	0	4	1
NIBAN1	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-1.376083559044485	0.12729281231988426	-10.810379109123735	3.073970493525308e-27	-1.625572886682275	-1.1265942314066957	0.025745226688584	4.863279621278731	0.02743413848266488	79.43774411768113	-1.371858337124541	0.0576734397292617	-23.7866571434702	4.590237614699518e-125	NA	NA	NA	NA	9.703317216794084e-25	DOWN	3.073970493525308e-27	2	0	2	1
PTS	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.37235761958191566	0.03453842664725787	-10.780966469168288	4.2341343492410054e-27	-0.4400516918932196	-0.30466354727061173	0	0.18742456887738632	0.9795934084327532	0	-0.37235761958191566	0.03453842664725787	-10.780966469168288	4.2341343492410054e-27	NA	NA	NA	NA	1.3131016296760218e-24	DOWN	4.2341343492410054e-27	4	0	4	1
PPP1CB	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.4186513236239583	0.03938648869703973	-10.629313185143712	2.177098322826127e-26	-0.4958474229476501	-0.3414552243002665	0	1.0762212381460516	0.7828172487578353	0	-0.4186513236239583	0.03938648869703973	-10.629313185143712	2.177098322826127e-26	NA	NA	NA	NA	6.522807975016516e-24	DOWN	2.177098322826127e-26	4	0	4	1
LVRN	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.6497722542251037	0.06226453426776725	-10.435671957823894	1.7040381132531657e-25	-0.7718084989040874	-0.5277360095461199	0	0.6123566595386422	0.7362553115085274	0	-0.6497722542251037	0.06226453426776725	-10.435671957823894	1.7040381132531657e-25	NA	NA	NA	NA	4.999923650441478e-23	DOWN	1.7040381132531657e-25	3	0	3	1
ARHGAP9	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.4937105859619312	0.04731525845144252	-10.434489890160988	1.7253795478697183e-25	-0.586446788445963	-0.4009743834778995	0	0.6752589239631159	0.7134596028333643	0	-0.4937105859619312	0.04731525845144252	-10.434489890160988	1.7253795478697183e-25	NA	NA	NA	NA	4.999923650441478e-23	DOWN	1.7253795478697183e-25	3	0	3	1
EPRS1	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.5807871650190384	0.05614451476108128	-10.344504133494324	4.432047032419365e-25	-0.6908283918802351	-0.47074593815784166	0	0.21191594033079725	0.645269836429209	0	-0.5807871650190384	0.05614451476108128	-10.344504133494324	4.432047032419365e-25	NA	NA	NA	NA	1.2435761173345573e-22	DOWN	4.432047032419365e-25	2	0	2	1
TRAPPC13	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.5035447575569152	0.0487028418372606	-10.33912475250414	4.687994967151819e-25	-0.5990005735026965	-0.40808894161113385	0	1.6804079568654549	0.6412983036861446	0	-0.5035447575569152	0.0487028418372606	-10.33912475250414	4.687994967151819e-25	NA	NA	NA	NA	1.2948388599116047e-22	DOWN	4.687994967151819e-25	4	0	4	1
MAP3K20	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.6116444169253827	0.05982052883543897	-10.224657468474792	1.537706076607653e-24	-0.7288904989789828	-0.4943983348717826	0	0.27624766022872094	0.5991712470893663	0	-0.6116444169253827	0.05982052883543897	-10.224657468474792	1.537706076607653e-24	NA	NA	NA	NA	4.18185081787592e-22	DOWN	1.537706076607653e-24	2	0	2	1
OBI1	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-1.2810549826527091	0.12607694206447603	-10.160898271133313	2.9633353094946387e-24	-1.528161248380025	-1.0339487169253931	0	0.00852572884777974	0.926431981732192	0	-1.2810549826527091	0.12607694206447603	-10.160898271133313	2.9633353094946387e-24	NA	NA	NA	NA	7.93679973726314e-22	DOWN	2.9633353094946387e-24	2	0	2	1
PQLC1	2	A2780,PEO1	FALSE	-0.9683707268581389	0.0977513273559624	-9.9064713805042	3.901837689871981e-23	-1.15995980791681	-0.7767816457994675	0	0.04522013506070343	0.8315997624479171	0	-0.9683707268581389	0.0977513273559624	-9.9064713805042	3.901837689871981e-23	NA	NA	NA	NA	1.0143056594686324e-20	DOWN	3.901837689871981e-23	2	0	2	1
GBP4	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.29543614740912627	0.02998657044177607	-9.85228197345091	6.700507617298695e-23	-0.3542087454948807	-0.23666354932337183	0	0.3012339704727448	0.9597962369356638	0	-0.29543614740912627	0.02998657044177607	-9.85228197345091	6.700507617298695e-23	NA	NA	NA	NA	1.7165923645070874e-20	DOWN	6.700507617298695e-23	4	0	4	1
ADGRB3	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.13112121216978198	0.01334814571802716	-9.823178060807196	8.947730491388655e-23	-0.15728309703750776	-0.1049593273020562	0	0.02747219797297413	0.9863578107449992	0	-0.13112121216978198	0.01334814571802716	-9.823178060807196	8.947730491388655e-23	NA	NA	NA	NA	2.2595575985182465e-20	DOWN	8.947730491388655e-23	3	0	3	1
SGK2	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.6302343105870691	0.06531959277882624	-9.648472744174295	4.989322960645751e-22	-0.7582583599183912	-0.5022102612557471	0	0.89801142441296955	0.6382624527964339	0	-0.6302343105870691	0.06531959277882624	-9.648472744174295	4.989322960645751e-22	NA	NA	NA	NA	1.208167972264862e-19	DOWN	4.989322960645751e-22	3	0	3	1
GPBP1L1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.3973408899195204	0.04143549531608681	-9.589384340369108	8.861217502721186e-22	-0.4785529684206286	-0.31612881141841215	0.00124789072288834	3.1518477986443143	0.36880056336178535	17.568674384804574	-0.4026684349914226	0.03656770107989974	-11.01158735988351	3.360304056890834e-28	NA	NA	NA	NA	2.1167532675081408e-19	DOWN	8.861217502721186e-22	4	0	4	1
TRNM	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-1.07233831612223	0.113064738615263	-9.484285987439335	2.4404808878750502e-21	-1.2939411317295806	-0.8507355005148795	0	0.00835026987168341	0.927190803054574	0	-1.07233831612223	0.113064738615263	-9.484285987439335	2.4404808878750502e-21	NA	NA	NA	NA	5.676365875653587e-19	DOWN	2.4404808878750502e-21	2	0	2	1
HLA-G	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.30602135175308476	0.03319121085251933	-9.219951423672049	2.97234841650858e-20	-0.3710749296272976	-0.2409677738788719	0	0.887912958167643	0.6414933385976302	0	-0.30602135175308476	0.03319121085251933	-9.219951423672049	2.97234841650858e-20	NA	NA	NA	NA	6.330385898629176e-18	DOWN	2.97234841650858e-20	3	1	2	0.6666666666666666
PEX7	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.40483231371948786	0.04509182852769362	-8.977952922686555	2.7585106463902106e-19	-0.4932106736308231	-0.3164539538081526	3.171179557265282e-6	4.906017721534798	0.17880976860984235	0.02975120917060883	-0.4048460650384738	0.04507677943299847	-8.981255318832876	2.6769485354676535e-19	NA	NA	NA	NA	5.418021410693306e-17	DOWN	2.7585106463902106e-19	4	0	4	1
NADK2	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.23685430530619955	0.026931707591371	-8.794626352696937	1.435247816996278e-18	-0.2896394822274507	-0.18406912838494843	0	1.6424274796002154	0.6498083894048778	0	-0.23685430530619955	0.026931707591371	-8.794626352696937	1.435247816996278e-18	NA	NA	NA	NA	2.6155541918601244e-16	DOWN	1.435247816996278e-18	4	0	4	1
DNAJB11	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.6607257322922406	0.07543822867853961	-8.758500084986771	1.9786557379882767e-18	-0.8085819435596748	-0.5128695210248064	0.01690770945115456	17.86414147668515	4.6915766862349424e-4	79.28892569124177	-0.7415679528622574	0.02455095095997064	-30.205263904903507	2.0200740704846635e-200	NA	NA	NA	NA	3.3631439885018044e-16	DOWN	1.9786557379882767e-18	4	0	4	1
UBE2QL1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.1382895303108214	0.01589515430560279	-8.700106186580173	3.315737648983775e-18	-0.16944346027850965	-0.10713560034313312	0	1.6918064705135158	0.6387569387296165	0	-0.1382895303108214	0.01589515430560279	-8.700106186580173	3.315737648983775e-18	NA	NA	NA	NA	5.52946173783832e-16	DOWN	3.315737648983775e-18	4	1	3	0.75
SNORD76	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-1.366811680357367	0.15957251708747802	-8.565457920351522	1.0764717317828072e-17	-1.6795680667712265	-1.054055293943508	0	7.438488807682411e-5	0.9931185963370334	0	-1.366811680357367	0.15957251708747802	-8.565457920351522	1.0764717317828072e-17	NA	NA	NA	NA	1.7143054777229444e-15	DOWN	1.0764717317828072e-17	2	0	2	1
LOC100287497	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-1.1536384638620238	0.1348463625257888	-8.555206401221207	1.1765801981053379e-17	-1.4179324778588014	-0.8893444498652463	0	0.7568896906571511	0.3843036421239119	0	-1.1536384638620238	0.1348463625257888	-8.555206401221207	1.1765801981053379e-17	NA	NA	NA	NA	1.8570007287417908e-15	DOWN	1.1765801981053379e-17	2	0	2	1
TUT4	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.5554698032563395	0.0650431243381688	-8.540023390764103	1.3419466866036853e-17	-0.682951984401111	-0.427987622111568	0	0.4412932166286323	0.5064989343470908	0	-0.5554698032563395	0.0650431243381688	-8.540023390764103	1.3419466866036853e-17	NA	NA	NA	NA	2.0449647913011507e-15	DOWN	1.3419466866036853e-17	2	0	2	1
ZNF7	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.3180984341560413	0.03729808167876921	-8.528546773415133	1.4819757759647392e-17	-0.39120133093886217	-0.2449955373732204	0	2.456460653205641	0.4832110287719703	0	-0.3180984341560413	0.03729808167876921	-8.528546773415133	1.4819757759647392e-17	NA	NA	NA	NA	2.239050067669119e-15	DOWN	1.4819757759647392e-17	4	0	4	1
CSGALNACT1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.3505230724946902	0.04119387401227271	-8.50910677617406	1.7527836930517066e-17	-0.4312615819424252	-0.26978456304695525	0	0.9887440632846	0.8039755351448366	0	-0.3505230724946902	0.04119387401227271	-8.50910677617406	1.7527836930517066e-17	NA	NA	NA	NA	2.6036938942920182e-15	DOWN	1.7527836930517066e-17	4	1	3	0.75
ZNF623	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.47707449645296296	0.05666340736762974	-8.419445963736775	3.782688801696494e-17	-0.5881327341348388	-0.3660162587710871	0.00722490189068063	7.375279504120433	0.06085115593675749	57.82799584104324	-0.5004496974321667	0.03387196197157435	-14.774747853465016	2.131534110388743e-49	NA	NA	NA	NA	5.526164458478424e-15	DOWN	3.782688801696494e-17	4	0	4	1
MRPL9	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.307570293714726	0.03679394643107859	-8.359263507948468	6.31110027543252e-17	-0.3796851035687361	-0.2354554838607159	7.602892706282024e-4	3.4963993674900817	0.32122941111313014	9.779778490855286	-0.30441222647738425	0.03060576135411201	-9.9462393029633	2.6189364222469407e-23	NA	NA	NA	NA	9.070025981204932e-15	DOWN	6.31110027543252e-17	4	0	4	1
NRROS	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.3099474006286456	0.03756718332556975	-8.250482820139535	1.5775585607263176e-16	-0.383577726947376	-0.23631707430991528	0	1.1205571685052778	0.7721139619541203	0	-0.3099474006286456	0.03756718332556975	-8.250482820139535	1.5775585607263176e-16	NA	NA	NA	NA	2.178633021715556e-14	DOWN	1.5775585607263176e-16	4	2	2	0.5
MARCHF1	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-1.2752585838736157	0.1560160540696575	-8.173893330901976	2.9859383470641766e-16	-1.581044430860198	-0.9694727368870332	0	0.0464472223632848	0.8293649012993898	0	-1.2752585838736157	0.1560160540696575	-8.173893330901976	2.9859383470641766e-16	NA	NA	NA	NA	4.0916614078336003e-14	DOWN	2.9859383470641766e-16	2	0	2	1
FLT3	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.29721577225248264	0.03698272542987626	-8.036610844596616	9.23574017266467e-16	-0.3697005821451737	-0.22473096235979156	3.721752243233012e-6	3.787869441805017	0.28530027461269164	0.02575270384646251	-0.2972437832923401	0.03694666130105281	-8.045213635687022	8.6095098125904275e-16	NA	NA	NA	NA	1.236819538122677e-13	DOWN	9.23574017266467e-16	4	2	2	0.5
ADAM17	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.5050544636827792	0.06316210729094188	-7.99616234075853	1.283571209681122e-15	-0.62884991916068	-0.38125900820487835	0.00914862315057659	7.069814224809523	0.06970553382176556	61.29113569600938	-0.5393192035348353	0.02914580070607952	-18.504182093797777	1.910570658385496e-76	NA	NA	NA	NA	1.6561816258053425e-13	DOWN	1.283571209681122e-15	4	0	4	1
PLPP5	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.2854928574489449	0.03600362939103032	-7.929557721757643	2.1992772074567864e-15	-0.35605867436809213	-0.21492704052979775	5.213700039650421e-6	1.5663671904837964	0.4569489526818661	0.05625253146795595	-0.2855138523608641	0.0359514145559284	-7.94165837109691	1.9949577574964876e-15	NA	NA	NA	NA	2.8030834344641835e-13	DOWN	2.1992772074567864e-15	3	0	3	1
ACVR2B	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.2050425153452505	0.02585889889165354	-7.929282534587422	2.2041556677633165e-15	-0.25572502585275414	-0.15436000483774684	0	1.249671779909892	0.7411172504185741	0	-0.2050425153452505	0.02585889889165354	-7.929282534587422	2.2041556677633165e-15	NA	NA	NA	NA	2.8030834344641835e-13	DOWN	2.2041556677633165e-15	4	0	4	1
MUM1	2	A2780,PEO1	FALSE	-0.3966251455517465	0.05008392871728256	-7.919209928411272	2.390244948750633e-15	-0.4947878420418916	-0.29846244906160135	0	0.6993844102451214	0.4029906186521909	0	-0.3966251455517465	0.05008392871728256	-7.919209928411272	2.390244948750633e-15	NA	NA	NA	NA	3.018025711361782e-13	DOWN	2.390244948750633e-15	2	0	2	1
FKBP9	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.9107726688760563	0.11554808169745888	-7.882196359267522	3.2167598723875777e-15	-1.1372427474857676	-0.6843025902663453	0.04694180537158911	29.93121345242364	1.4268086061199396e-6	89.99379413411245	-1.0436356485304217	0.02931398293100475	-35.601973671977234	1.305813549186921e-277	NA	NA	NA	NA	4.0328130683826387e-13	DOWN	3.2167598723875777e-15	4	0	4	1
PANK1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.3182484505402171	0.04040181948125641	-7.877082137052314	3.3511463222634753e-15	-0.3974345616333684	-0.2390623394470658	5.035120039933059e-6	3.42955391945042	0.33001432918727824	0.06146627549357184	-0.3182766403468157	0.04037672958543841	-7.882675085740474	3.204455394106909e-15	NA	NA	NA	NA	4.1717051787782713e-13	DOWN	3.3511463222634753e-15	4	0	4	1
CGAS	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.6818186817058164	0.08678926154056069	-7.856025844708571	3.965132909161993e-15	-0.8519225085701425	-0.5117148548414903	0	0.5495159071937628	0.4585155616604916	0	-0.6818186817058164	0.08678926154056069	-7.856025844708571	3.965132909161993e-15	NA	NA	NA	NA	4.833907202431486e-13	DOWN	3.965132909161993e-15	2	0	2	1
RPGR	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.3990968277782068	0.05158805242201923	-7.736225909700384	1.0241142163629234e-14	-0.5002075525579288	-0.2979861029984848	3.3883289046292083e-6	6.607189752055206	0.08552971733407383	0.02228902300748166	-0.39911087037424325	0.05157245170188188	-7.738838414767078	1.0032919218027216e-14	NA	NA	NA	NA	1.2068844668431598e-12	DOWN	1.0241142163629234e-14	4	1	3	0.75
ASNSP1	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-1.6132763041768363	0.20944307302849524	-7.702695920420085	1.3322512886586151e-14	-2.0237771841240795	-1.2027754242295934	0	0.6985266093994327	0.4032792181308992	0	-1.6132763041768363	0.20944307302849524	-7.702695920420085	1.3322512886586151e-14	NA	NA	NA	NA	1.5392291522626367e-12	DOWN	1.3322512886586151e-14	2	0	2	1
FCHO2	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.5354751120434884	0.0696885075556327	-7.683836701711768	1.543934456793031e-14	-0.6720620769888759	-0.3988881470981009	0.00752063104493695	4.81593985750584	0.18578184161483585	38.731668965566456	-0.5343410942891865	0.05441568018707884	-9.81961619246776	9.269578917979545e-23	NA	NA	NA	NA	1.7722161943331437e-12	DOWN	1.543934456793031e-14	4	0	4	1
IQGAP2	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.1285537495373019	0.01673858389437372	-7.680085146301545	1.5898288372755432e-14	-0.1613607711224766	-0.0957467279521272	0	1.2097212455067663	0.5461505422940143	0	-0.1285537495373019	0.01673858389437372	-7.680085146301545	1.5898288372755432e-14	NA	NA	NA	NA	1.8131228617109534e-12	DOWN	1.5898288372755432e-14	3	2	1	0.6666666666666666
OGFOD1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.40430470781497774	0.05296552452771953	-7.633356063591605	2.2872004076203563e-14	-0.5081152283115808	-0.30049418731837463	0.0058397321404402	6.146887083561885	0.1046784816600029	53.1873591247825	-0.40648070261761055	0.03077488741426224	-13.208194627845565	7.868914155405503e-40	NA	NA	NA	NA	2.558914025664876e-12	DOWN	2.2872004076203563e-14	4	0	4	1
PPP4R3A	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.28718237777187505	0.03772517824336933	-7.612485643387276	2.688740692318756e-14	-0.36112236843923295	-0.21324238710451715	5.902007191599788e-4	2.2064501665872722	0.33179927599067965	9.943579316025223	-0.2916138393522237	0.03308864910008514	-8.813108038051432	1.2172313912456987e-18	NA	NA	NA	NA	2.989237057743311e-12	DOWN	2.688740692318756e-14	3	0	3	1
TTC21A	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.3789231356387057	0.05040681076387506	-7.517300338911101	5.591886084555409e-14	-0.4777186693114267	-0.2801276019659847	0	1.5837159559200813	0.6630877280802596	0	-0.3789231356387057	0.05040681076387506	-7.517300338911101	5.591886084555409e-14	NA	NA	NA	NA	6.139613063148197e-12	DOWN	5.591886084555409e-14	4	0	4	1
PRR5	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.6239446460754474	0.08325908511612434	-7.4940127579496	6.679922685759041e-14	-0.787129454288806	-0.4607598378620889	7.69885752138777e-7	5.480629723613572	0.13980177563833446	0.00164844507757658	-0.6239448554871616	0.08325652029326065	-7.494246135790855	6.668049109026047e-14	NA	NA	NA	NA	7.24423271878298e-12	DOWN	6.679922685759041e-14	4	1	3	0.75
