gene_symbol	k	datasets	reml_warning	beta_meta	se_meta	z_meta	p_meta	ci_lb	ci_ub	tau2	Q	Q_pval	I2	beta_fixed	se_fixed	z_fixed	p_fixed	beta_meta_DL	se_meta_DL	p_meta_DL	tau2_DL	FDR_meta	direction	p_meta2	k_eff	n_pos	n_neg	concordance
ZNF720	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.5400884768786861	0.1329843003539953	-4.061295020848377	4.8801255069308776e-5	-0.800732916081774	-0.27944403767559817	0.05673519629921478	26.74895037424824	6.645732277318149e-6	84.40778892827531	-0.6341384198384329	0.04502432447853855	-14.08435167396467	4.7398871085281564e-45	NA	NA	NA	NA	0.0014721156755293026	DOWN	4.8801255069308776e-5	4	0	4	1
WWC1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	1.0376582781090715	0.2555840074478514	4.059949949414547	4.908323615927629e-5	0.5367228284868658	1.5385937277312771	0.2523016117590327	218.8157825511661	3.619988952475528e-47	98.15801511724248	1.4990630757557863	0.01881217864349914	79.68577718529225	0	NA	NA	NA	NA	0.0014755856557611003	UP	4.908323615927629e-5	4	4	0	1
RPP25L	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.7186763949866612	0.17757626404809743	4.0471422171152565	5.1846743211706585e-5	0.3706333129432155	1.066719477030107	0.09255853058788746	19.97771217813932	1.7155731896648476e-4	82.53630976630505	0.6023078853172074	0.06213195466695678	9.694011536346029	3.1971843655253824e-22	NA	NA	NA	NA	0.0015403275289972056	UP	5.1846743211706585e-5	4	4	0	1
ABCA4	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-1.219952065999342	0.3017838065961282	-4.042470269559499	5.2891020591061e-5	-1.8114374580451544	-0.6284666739535295	0.35602030168063165	202.9294186268376	9.82140751018816e-44	98.21626128749354	-0.803737710048779	0.03449618821230232	-23.299319481395433	4.5042338549736034e-120	NA	NA	NA	NA	0.0015687157231345393	DOWN	5.2891020591061e-5	4	0	4	1
PITX2	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.6760713656229965	0.1673506494256899	4.039849071056029	5.348560905620941e-5	0.3480701199592557	1.0040726112867373	0.06943473073526966	21.86978830853263	6.942963616254035e-5	84.48661816701744	0.720590198507844	0.03634184813808526	19.828110991215254	1.7031692188908337e-87	NA	NA	NA	NA	0.0015830415020397066	UP	5.348560905620941e-5	4	4	0	1
SLC38A2	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-1.104198129752473	0.27355765983819996	-4.036436524590716	5.426919972769894e-5	-1.6403612907304042	-0.568034968774542	0.29216023692078386	115.7208386396884	6.440068527300763e-25	97.93010289115044	-1.2639653115935268	0.03839481368827035	-32.92020953287421	1.1294948424008228e-237	NA	NA	NA	NA	0.00160153028979388	DOWN	5.426919972769894e-5	4	0	4	1
STON2	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.6903776606907569	0.17122246264864863	4.032050760228951	5.529224036406788e-5	0.35478780055515097	1.0259675208263628	0.09686522124233818	14.510628715110023	0.0022864112269676	85.67501919270512	0.7815646679080139	0.04634522024552894	16.86397569733016	8.282549585992898e-64	NA	NA	NA	NA	0.00162900155485938	UP	5.529224036406788e-5	4	4	0	1
SOCS3	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	1.094784028142	0.2722236955935083	4.021633846954899	5.77958511688654e-5	0.5612353890403289	1.628332667243671	0.2537724776811261	15.855879291853626	0.00121380027858356	88.80256470866605	1.1013048197855442	0.06486649955318423	16.97802143435505	1.1944543242946342e-64	NA	NA	NA	NA	0.0016971050849037103	UP	5.77958511688654e-5	4	4	0	1
CPT1B	2	A2780,PEO1	FALSE	-1.0695922624902985	0.26601415730991274	-4.020809543772508	5.799848302098317e-5	-1.5909704301954997	-0.548214094785097	0.12916465690305498	10.974462982943638	9.237602037415536e-4	90.88793682611907	-1.2404918226465218	0.05703560174473331	-21.7494299121876	6.994346459937667e-105	NA	NA	NA	NA	0.0016974158681488734	DOWN	5.799848302098317e-5	2	0	2	1
RUFY3	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.3673559150460019	0.091476177032072	-4.015864315331029	5.922832622076815e-5	-0.5466459274722731	-0.1880659026197307	0.02390214728545239	9.684248354693404	0.02144993219793271	79.63727302654682	-0.45863211492264766	0.03317521812531442	-13.82453954606217	1.812686398564169e-43	NA	NA	NA	NA	0.0017276883211295687	DOWN	5.922832622076815e-5	4	0	4	1
H1-0	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-1.0775501942095576	0.2686303922601961	-4.011274320613134	6.0391889079061415e-5	-1.604056088192409	-0.551044300226706	0.13583249765725325	16.993839674352706	3.750129554478008e-5	94.11551468554096	-1.0679314563558664	0.06511723337666442	-16.400135585898113	1.9081171755717831e-60	NA	NA	NA	NA	0.0017587272211706238	DOWN	6.0391889079061415e-5	2	0	2	1
MAGI2-AS3	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-4.255358860506929	1.0648222138910457	-3.9963092476791102	6.433767780321203e-5	-6.342372049671583	-2.168345671342274	1.8111117521960096	4.829449550434987	0.02797756172432439	79.29370646578283	-3.908987736030696	0.4438033764111837	-8.807926987038105	1.2748142272517732e-18	NA	NA	NA	NA	0.0018674829729513614	DOWN	6.433767780321203e-5	2	0	2	1
MLLT6	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.5261292700383579	0.13169003389983233	3.995209466181387	6.463707917745131e-5	0.2680215464718277	0.7842369936048881	0.05470739738925963	17.91115156623118	4.5880306435799336e-4	82.568118852972475	0.6026002008229402	0.04991612963435045	12.072254103776764	1.4802332978761267e-33	NA	NA	NA	NA	0.0018730977846226342	UP	6.463707917745131e-5	4	4	0	1
SFXN3	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.7607062890692329	0.19087395367785184	3.985385509188528	6.737065589848425e-5	0.3866002142738767	1.134812363864589	0.13480795035610454	29.109901252623715	2.1234521737313453e-6	94.6388965024664	0.6616724183933498	0.03750060321180212	17.644314003597398	1.1253245024914402e-69	NA	NA	NA	NA	0.0019364407875081399	UP	6.737065589848425e-5	4	4	0	1
MICAL2	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	1.0775185996456196	0.27039876052696116	3.984924330073552	6.750163276220185e-5	0.547546767548505	1.6074904317427343	0.2885819144510221	350.88708818158693	9.585022294861827e-76	98.78392021716904	1.3036182349793404	0.02857959566469107	45.6135996559919	0	NA	NA	NA	NA	0.0019370557830153282	UP	6.750163276220185e-5	4	4	0	1
DAB2	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.6586592635188084	0.16560111658068458	3.977384193529244	6.967753797177108e-5	0.33408703922104793	0.9832314878165688	0.0886852571005688	14.899921277096391	0.00190420139274191	84.98077354471835	0.7598788209072825	0.03082128952273753	24.654348752887294	3.305418604558467e-134	NA	NA	NA	NA	0.001996255816413286	UP	6.967753797177108e-5	4	4	0	1
SERINC3	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.27163173885719044	0.06884966088538462	-3.945287970399464	7.970413276255354e-5	-0.4065745945403404	-0.13668888317404052	0.0143096429999948	10.967808560566198	0.01190122652650272	77.0375605614767	-0.2721872255432686	0.03018370928386915	-9.017686427583357	1.9210328684907438e-19	NA	NA	NA	NA	0.002247097216656553	DOWN	7.970413276255354e-5	4	0	4	1
TXNDC12	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.4876057547819926	0.12496792913025648	-3.9018471233027454	9.54614431770744e-5	-0.7325383950998492	-0.24267311446413603	0.0540519687892444	21.801070833357777	7.175276986055291e-5	89.17944360864735	-0.4825978074233669	0.03667673783877202	-13.158144258762269	1.527926427185192e-39	NA	NA	NA	NA	0.0026408011440393494	DOWN	9.54614431770744e-5	4	0	4	1
FN3KRP	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.709241441414205	0.1818471426040028	3.900206686000428	9.611060251410356e-5	0.35282759121884033	1.0656552916095696	0.11994596975696488	46.84538163528358	3.7490287201520784e-10	91.58399351656018	0.863835159876225	0.04884022033133734	17.6869627945139	5.284824549633245e-70	NA	NA	NA	NA	0.0026534063378547946	UP	9.611060251410356e-5	4	4	0	1
MRPL45	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.3985356999549214	0.10221003399694976	3.899183713869177	9.651752419758064e-5	0.19820771446228533	0.5988636854475573	0.03325688307682257	16.45219361589581	9.158637515864796e-4	82.2946779147984	0.3099379445429843	0.03391891242958872	9.1376144558401	6.384509154048509e-20	NA	NA	NA	NA	0.0026534063378547946	UP	9.651752419758064e-5	4	4	0	1
TMEM39A	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.4025473636717699	0.1032657930499266	-3.898167551738528	9.6923347108797e-5	-0.6049445988845927	-0.2001501284589471	0.03397563815981495	26.412311600324276	7.8177102029921e-6	83.9831907344443	-0.5760183951809658	0.02829940985734165	-20.35443134979476	4.241434223432365e-92	NA	NA	NA	NA	0.0026604254764630506	DOWN	9.6923347108797e-5	4	0	4	1
FBXL19-AS1	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	1.460150966643098	0.3760497453162003	3.8828665218622462	1.032322421641003e-4	0.7231070094278857	2.1971949238583104	0.21632201346344965	4.2522908851268895	0.03919742069060428	76.48326450343109	1.4670218382479687	0.18231261241153335	8.046738066242327	8.502989729210625e-16	NA	NA	NA	NA	0.0028074405303612324	UP	1.032322421641003e-4	2	2	0	1
STK17B	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.6325407281353344	0.16296603818777747	-3.88142667741907	1.0384546255053594e-4	-0.9519482936865572	-0.31313316258411145	0.0959535458888944	29.415518412895658	1.831493444230788e-6	91.39232319039566	-0.6982873041370297	0.04321459248332206	-16.158599769430243	9.877994741911735e-59	NA	NA	NA	NA	0.002819779172820006	DOWN	1.0384546255053594e-4	4	0	4	1
IPO5P1	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	0.8007098878250569	0.20684268074742496	3.87110573568132	1.0834278106457356e-4	0.39530568309438763	1.206114092555726	0.07229506590408448	6.444414677126921	0.01113017073031407	84.48268694518856	0.8101672936545208	0.08136297264748797	9.95744461260824	2.3399990737137412e-23	NA	NA	NA	NA	0.002923931818135064	UP	1.0834278106457356e-4	2	2	0	1
SIRPB2	2	A2780,PEO1	FALSE	1.070906073232007	0.27681266652760056	3.8687032882768344	1.0941569128775852e-4	0.5283632163734139	1.6134489300906	0.14611245176356005	20.82972666521452	5.0197757494801396e-6	95.19916887978184	1.2836954710526218	0.03585554231453346	35.80187017649142	1.0328292011795704e-280	NA	NA	NA	NA	0.0029483859373379685	UP	1.0941569128775852e-4	2	2	0	1
DTNB	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.4174781140292067	0.10827491776286144	-3.855723215080591	1.1538798684994776e-4	-0.6296930532734514	-0.20526317478496217	0.03659925019084682	12.550566047663152	0.00571656769507478	83.57016878224739	-0.4886839105455991	0.03029062776050812	-16.13317209565159	1.4915856827534683e-58	NA	NA	NA	NA	0.003099868455237882	DOWN	1.1538798684994776e-4	4	0	4	1
ASH2L	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.3317941942219567	0.086074090336900555	-3.8547510978424393	1.1584742949721492e-4	-0.5004963112843288	-0.16309207715958457	0.02055459661289953	11.846809597559895	0.00792677986876313	75.98250367821099	-0.4227646614354309	0.0244086482489463	-17.32028161181278	3.3073526701339824e-67	NA	NA	NA	NA	0.003107488636149117	DOWN	1.1584742949721492e-4	4	0	4	1
SEPHS1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.6027209447773868	0.15648433615518345	-3.8516375477969658	1.1733059676021812e-4	-0.9094246077862054	-0.29601728176856823	0.09148263554729665	95.26300739310646	1.6210342096746896e-20	94.98006370399688	-0.9147705435040556	0.02186678166731853	-41.83379874649069	0	NA	NA	NA	NA	0.0031377503160822627	DOWN	1.1733059676021812e-4	4	0	4	1
USP54	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.4305831981090472	0.11200354213448822	-3.8443712574020608	1.2086191506700364e-4	-0.6501061068335585	-0.2110602893845358	0.04551736882116408	35.98334722291348	7.549331525160718e-8	91.86151892736652	-0.4863078240770616	0.02849319351781476	-17.067508553332498	2.590200011812825e-65	NA	NA	NA	NA	0.003227305245678887	DOWN	1.2086191506700364e-4	4	0	4	1
CYSTM1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.6625865541284108	0.1724849893945018	-3.841415745534618	1.2232672509759e-4	-1.0006509212154076	-0.32452218704141417	0.10383552552781763	19.63796000967484	2.0173889408122553e-4	90.9107043756611	-0.5185897414200826	0.03742583190063996	-13.85646530975882	1.162599119404415e-43	NA	NA	NA	NA	0.0032516834880452613	DOWN	1.2232672509759e-4	4	0	4	1
SLC35A4	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.6932998369888517	0.18053644382904233	3.840220967492674	1.2292361795477686e-4	0.3394549091869903	1.047144764790713	0.11952231888983234	29.430129012213573	1.8185861211708872e-6	93.66285963735496	0.8243020810108614	0.02919378889890341	28.235529271838512	2.14301087788118e-175	NA	NA	NA	NA	0.003257752315722025	UP	1.2292361795477686e-4	4	4	0	1
GLYR1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.5857800660970083	0.15275815967775191	3.834689206342427	1.2572316292121648e-4	0.28637957478399584	0.8851805574100207	0.08717798918551141	76.98125732431679	1.3627006471405555e-16	94.89459887866089	0.7876895847336057	0.02468982870306424	31.90340419963488	2.3950205713157007e-223	NA	NA	NA	NA	0.003317027389490065	UP	1.2572316292121648e-4	4	4	0	1
ATG2A	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.6402213417785734	0.16706745622636163	3.83211282579852	1.2704744642720158e-4	0.31277514458618255	0.967667538970964	0.08968974207998741	26.259522175826675	8.415575470307246e-6	90.6189818616878	0.6573873780775662	0.04168617543144204	15.769913437099053	5.01184249784654e-56	NA	NA	NA	NA	0.0033427876845336314	UP	1.2704744642720158e-4	4	4	0	1
CHPF2	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.8292652694252259	0.2166932511312922	3.82690861434712	1.2976266203018136e-4	0.40455430151499994	1.253976237335452	0.17004626143301485	28.98683892206137	2.2537347621947433e-6	94.21121148937397	0.6145265020688188	0.04590011110175191	13.388344544668511	7.073992267609625e-41	NA	NA	NA	NA	0.003393216829448988	UP	1.2976266203018136e-4	4	4	0	1
TCAF1	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.7449090951761812	0.1949358307591079	3.8213041300585897	1.3274782405984267e-4	0.3628418875919346	1.1269763027604278	0.10093576704563267	20.67305402971477	3.2426744930374036e-5	90.06852000511202	0.5552113423362524	0.03935163051020331	14.10897935200662	3.343824722358356e-45	NA	NA	NA	NA	0.003455940038152929	UP	1.3274782405984267e-4	3	3	0	1
TMUB2	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.6329989379842287	0.16581460165980974	3.817510229183003	1.348051997177093e-4	0.3080082906201462	0.9579895853483112	0.09864652377327798	29.365170136940897	1.876676490772977e-6	92.40610413571125	0.6295672915968096	0.03459627627682394	18.19754491955416	5.397311613502868e-74	NA	NA	NA	NA	0.003504340463838158	UP	1.348051997177093e-4	4	4	0	1
ATG14	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.6394201023764097	0.1675329512586815	3.816682614210648	1.352579767511308e-4	0.31106155168568966	0.9677786530671296	0.09856137077310492	46.999208621572976	3.476954291265387e-10	90.03703924238518	0.9299780298813146	0.03859769192828829	24.094135773951106	2.8798191758350263e-128	NA	NA	NA	NA	0.0035109475110568856	UP	1.352579767511308e-4	4	4	0	1
CCDC34	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.6203218361406151	0.162660327519744	3.813602527422179	1.3695567038068485e-4	0.3015134524884275	0.9391302197928026	0.08609983730131594	22.94778923368236	4.140768153638644e-5	84.69237585277324	0.7957743156284365	0.04518202210086483	17.61263172002221	1.9706581138891919e-69	NA	NA	NA	NA	0.0035498026177703313	UP	1.3695567038068485e-4	4	4	0	1
HS6ST1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.7503955062046952	0.19684637020627624	3.812087088110145	1.3779830472493047e-4	0.3645837101129555	1.136207302296435	0.13765882816147385	24.066244827521935	2.4196982558135484e-5	91.0275035882366	0.7120302099332074	0.0475525689877193	14.97353823548614	1.0934563379211941e-50	NA	NA	NA	NA	0.003566413810574811	UP	1.3779830472493047e-4	4	4	0	1
SEC16A	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.46033900264504785	0.12128275480091626	3.7955849815638434	1.4729572775364446e-4	0.22262917128944967	0.698048834000646	0.05163754350871517	36.55047624401989	5.7277012900649704e-8	90.49046857682336	0.2825320503179268	0.02202151894438666	12.82981664577433	1.1162803669372678e-37	NA	NA	NA	NA	0.0037787020940996895	UP	1.4729572775364446e-4	4	4	0	1
TSPYL4	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.4013511695966901	0.10575102263475313	3.7952462264397377	1.474969986382749e-4	0.19408297390429388	0.6086193652890862	0.03416295373986105	11.925596379921744	0.00764243069248916	79.98452733999007	0.3370143188486683	0.03118961345424763	10.805338108567394	3.24758363652231e-27	NA	NA	NA	NA	0.0037787020940996895	UP	1.474969986382749e-4	4	4	0	1
ATP11C	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.5091196274039054	0.13452957130025625	-3.784443988657352	1.540525959817034e-4	-0.772792742008021	-0.24544651279978985	0.06445555700307865	28.04307846981441	3.55719821327325e-6	89.2359314284634	-0.4721562566143145	0.04374242884116217	-10.794010966533472	3.673967909713905e-27	NA	NA	NA	NA	0.003929563837184086	DOWN	1.540525959817034e-4	4	0	4	1
ARCN1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.3514071672056649	0.09303562578142126	-3.777124776171916	1.5864926109723296e-4	-0.5337536430163967	-0.16906069139493313	0.02982259869049047	20.231675550956155	1.5197279226727945e-4	86.20149609996959	-0.3594132958428751	0.03448748416940547	-10.421557399704955	1.9768915986712333e-25	NA	NA	NA	NA	0.00403516976750473	DOWN	1.5864926109723296e-4	4	0	4	1
UTP11	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.6617983312821274	0.17551456519824718	-3.770617729272856	1.6284395722392824e-4	-1.005800557832899	-0.3177961047313558	0.084179657513823	20.95828895498365	2.811676676635579e-5	91.71800222085515	-0.7251712125156087	0.04526534804734394	-16.020449279593244	9.19832547060372e-58	NA	NA	NA	NA	0.004112275188353399	DOWN	1.6284395722392824e-4	3	0	3	1
SPACA9	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	1.676514968299023	0.4462129639594926	3.757208112965578	1.718195988472872e-4	0.8019536295035483	2.5510763070944975	0.5126121580301278	15.502997513997638	4.3009744571928104e-4	88.12034517419487	1.1394372852652317	0.049481411154216	23.027582655515012	2.467765985527627e-117	NA	NA	NA	NA	0.004326574143623213	UP	1.718195988472872e-4	3	3	0	1
NR2C1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.4126447149315576	0.11072830633764869	-3.7266416201947674	1.9404806132466195e-4	-0.6296682074224672	-0.19562122244064803	0.04149655635164481	23.68955067305797	2.899944804296196e-5	85.9361177334442	-0.44275403853139017	0.0399424264976934	-11.084805740506486	1.4867277890395707e-28	NA	NA	NA	NA	0.004849448831170383	DOWN	1.9404806132466195e-4	4	0	4	1
HARS1	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	0.5989178960390049	0.1607227125445913	3.726404853158757	1.9423034295800367e-4	0.28390716795402204	0.9139286241239878	0.04354730127242021	6.365217523692775	0.01163788277971886	84.28961781309476	0.6010514653897425	0.06369686995135083	9.436122463298464	3.86830012638299e-21	NA	NA	NA	NA	0.004849448831170383	UP	1.9423034295800367e-4	2	2	0	1
NECTIN1	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	5.672719739088598	1.5228029695184229	3.725183003079224	1.9517357845006463e-4	2.688080763281844	8.657358714895352	5.44435716181247	19.21407095330635	6.725390483862224e-5	85.9420277837992	3.686128859494687	0.05564170286863122	66.24759253320397	0	NA	NA	NA	NA	0.004853624116049795	UP	1.9517357845006463e-4	3	3	0	1
FAU	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.4166806071639963	0.11185692182713754	3.725121345712784	1.952212901799742e-4	0.1974450689612945	0.6359161453666982	0.03226869680329048	28.323569878030117	3.1061480808988397e-6	83.87650194701204	0.5130159871381893	0.02823437094071078	18.169910291802463	8.934428748544045e-74	NA	NA	NA	NA	0.004853624116049795	UP	1.952212901799742e-4	4	4	0	1
C16orf45	2	A2780,PEO1	FALSE	-1.8159084691465288	0.48824155836752575	-3.7192828796019786	1.997892012790978e-4	-2.7728443393025897	-0.8589725989904675	0.4538098670952358	19.88408315398933	8.228254862389353e-6	94.970851850419	-2.255053915583866	0.03553377655536854	-63.46226419446445	0	NA	NA	NA	NA	0.004939403791623233	DOWN	1.997892012790978e-4	2	0	2	1
MRPS2	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.9406713809473132	0.25339523972451516	3.712269346377569	2.0540922404283437e-4	0.4440258372333704	1.437316924661256	0.2372089618550896	101.50565417500474	7.3744469565375555e-22	95.08561051685096	1.35852702657319	0.03727720333401876	36.44390954976532	8.590639744908395e-291	NA	NA	NA	NA	0.005071255381850815	UP	2.0540922404283437e-4	4	4	0	1
POGLUT3	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.5485445822718662	0.14813719564114805	-3.7029496872661	2.131071577430596e-4	-0.8388881504992802	-0.25820101404445217	0.03413552815648651	4.4995242890004965	0.03390428430324616	77.77542833928928	-0.5466206070886642	0.06982697822052723	-7.828215125711578	4.948446951716763e-15	NA	NA	NA	NA	0.005246650734573906	DOWN	2.131071577430596e-4	2	0	2	1
SNAPC4	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.5532935234895336	0.1494677809930239	3.701757795650672	2.1411095965498332e-4	0.2603420558940864	0.846244991084981	0.06962160751694174	22.71545332922901	4.629075794833207e-5	85.65871515380178	0.5948138397043671	0.04785695106616321	12.428995714374382	1.819052551547636e-35	NA	NA	NA	NA	0.005264032592240807	UP	2.1411095965498332e-4	4	4	0	1
TLE5	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	0.6564131593975014	0.17747644464382165	3.6985931328231207	2.1679780160488644e-4	0.30856571979139447	1.0042605990036084	0.04855274103324378	4.361216084128302	0.03676605062531445	77.07061561018996	0.6597377901947828	0.08496016385968899	7.765260331704802	8.147769637857174e-15	NA	NA	NA	NA	0.005318203566169305	UP	2.1679780160488644e-4	2	2	0	1
GMDS	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.5484848996849185	0.14835700344817848	-3.6970610550010594	2.1810989966066215e-4	-0.8392592832976329	-0.25771051607220413	0.0773552552122384	58.29864386568788	1.3572075131735516e-12	92.36534158444866	-0.7826131829498647	0.02407991603971626	-32.50066078548861	1.0436085681859912e-231	NA	NA	NA	NA	0.005340067446401004	DOWN	2.1810989966066215e-4	4	0	4	1
H2BC21	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	1.4460262527638927	0.3911680308240277	3.6966882230066687	2.184303254978771e-4	0.6793510004453448	2.212701505082441	0.2457582056936035	5.077385661577527	0.02423989342251213	80.3048248320514	1.4384942603003552	0.17354945099783958	8.288670762307754	1.1452105955511195e-16	NA	NA	NA	NA	0.005340515717601623	UP	2.184303254978771e-4	2	2	0	1
DEPDC5	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.4544062917269416	0.12302988988628538	3.6934625573260473	2.2122109589070137e-4	0.21327213852789367	0.6955404449259897	0.04428531782324805	25.929575591896235	9.86676197480231e-6	83.52024887992003	0.5713343571657649	0.03848298532152543	14.84641465292427	7.339012833974353e-50	NA	NA	NA	NA	0.005401278055331393	UP	2.2122109589070137e-4	4	4	0	1
AK6	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.7155859395632389	0.19440624122731448	-3.680879456573216	2.3243087693558987e-4	-1.096615170738581	-0.33455670838789675	0.09675269849646172	14.454049920361166	7.26679551066788e-4	86.0635196566476	-0.8149431464086222	0.06619676511096736	-12.310921010150748	7.911516159468314e-35	NA	NA	NA	NA	0.005643792048887942	DOWN	2.3243087693558987e-4	3	0	3	1
JMY	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.7779120122383623	0.2116954220174435	-3.674675648745314	2.3815176139561884e-4	-1.192827415084559	-0.36299660939216544	0.1699774188228546	53.21775294906555	1.6474882425407848e-11	95.97865580122574	-0.8448491129770597	0.03341257544412454	-25.2853634222208	4.627983920503921e-141	NA	NA	NA	NA	0.0057620953147627845	DOWN	2.3815176139561884e-4	4	0	4	1
ANKRD2	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	2.095121332728617	0.5702432150433351	3.6740837548929015	2.3870442987540744e-4	0.9774651688153512	3.2127774966418827	1.175189969044042	98.4213976128577	3.3954483056143666e-21	95.29156109570802	2.994742322735373	0.09516554706775238	31.468765903308363	2.324621703763724e-217	NA	NA	NA	NA	0.005764451102332756	UP	2.3870442987540744e-4	4	4	0	1
TSPAN14	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.4882194652944798	0.1331939517105164	3.665477741478648	2.468772842697125e-4	0.22716411698330052	0.7492748136056591	0.06387665726021574	54.89557195564737	7.227571028083359e-12	91.8771860926612	0.6735146237281662	0.03214541923405815	20.952118210814177	1.7946841368502076e-97	NA	NA	NA	NA	0.005949926475376488	UP	2.468772842697125e-4	4	4	0	1
PRKCZ	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.6169262649470966	0.16851974219182034	3.660854549877427	2.513754386284987e-4	0.28663363956715376	0.9472188903270392	0.07736797504686224	11.0505345745213	0.01145573101452903	75.3040186563885	0.5363882209030867	0.06021468756300059	8.907929985385739	5.1994214702951265e-19	NA	NA	NA	NA	0.00603745058238583	UP	2.513754386284987e-4	4	4	0	1
BICD2	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.5562590031460546	0.152187620581222	3.6550870630714742	2.570947150566693e-4	0.2579767479140128	0.8545412583780964	0.08460491934490615	78.58407991768306	6.17612228747422e-17	93.9319413749026	0.7726002166566133	0.02947561279013825	26.211506514127656	1.96476387151107e-151	NA	NA	NA	NA	0.006149747331605877	UP	2.570947150566693e-4	4	4	0	1
METAP1D	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.7082784656008922	0.19391997531761887	3.6524265457481246	2.5977391644899854e-4	0.3282022980954631	1.0883546331063214	0.13044157842889806	23.377192554252996	3.369407648236968e-5	90.17293725999276	0.5207924252221031	0.0456249307992916	11.41464581092996	3.5334040327289585e-30	NA	NA	NA	NA	0.006205437190633713	UP	2.5977391644899854e-4	4	4	0	1
